county,tract,c0_mean,c0_high,c1_mean,c1_high,c2_mean,c2_high,c3_mean,c3_high,c4_mean,c4_high,c5_mean,c5_high
"127","82405",,,,,,,,,,,,
"127","82406",,,,,,,,,,,,
"127","82408",,,,,,,,,,,,
"127","82409",,,,,,,,,,,,
"127","82410",,,,,,,,,,,,
"127","82501",,,,,,,,,,,,
"127","82503",,,,,,,,,,,,
"127","82505",,,,,,,,,,,,
"127","82506",,,,,,,,,,,,
"127","82507",,,,,,,,,,,,
"127","82601",,,,,,,,,,,,
"127","82602",,,,,,,,,,,,
"127","82701",,,,,,,,,,,,
"127","82702",,,,,,,,,,,,
"127","82800",,,,,,,,,,,,
"127","82901",,,,,,,,,,,,
"127","82902",,,,,,,,,,,,
"127","83001",,,,,,,,,,,,
"127","83003",,,,,,,,,,,,
"127","83004",,,,,,,,,,,,
"127","83005",,,,,,,,,,,,
"127","83203",,,,,,,,,,,,
"127","83204",,,,,,,,,,,,
"127","90101",,,,,,,,,,,,
"127","90102",,,,,,,,,,,,
"127","90201",,,,,,,,,,,,
"127","90202",,,,,,,,,,,,
"127","90301",,,,,,,,,,,,
"127","90302",,,,,,,,,,,,
"127","90400",,,,,,,,,,,,
"127","90500",,,,,,,,,,,,
"127","90600",,,,,,,,,,,,
"127","90701",,,,,,,,,,,,
"127","90702",,,,,,,,,,,,
"127","90801",,,,,,,,,,,,
"127","90802",,,,,,,,,,,,
"127","90901",,,,,,,,,,,,
"127","90902",,,,,,,,,,,,
"127","91001",,,,,,,,,,,,
"127","91005",,,,,,,,,,,,
"127","91006",,,,,,,,,,,,
"127","91007",,,,,,,,,,,,
"127","91009",,,,,,,,,,,,
"127","91010",,,,,,,,,,,,
"127","91011",,,,,,,,,,,,
"127","91012",,,,,,,,,,,,
"127","91013",,,,,,,,,,,,
"127","91014",,,,,,,,,,,,
"129","10100",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"129","10201",99.9,99.9,99.9,99.9,99.9,1.1,6.7,7.8,12.5,13.7,18.1,19.1
"129","10202",3.4,4.3,6,7.2,13.5,14.8,20.4,21.6,26.2,27.1,30.8,31.4
"129","10203",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"131","950100",,,,,,,,,,,,
"131","950200",,,,,,,,,,,,
"131","950300",,,,,,,,,,,,
"131","950400",,,,,,,,,,,,
"131","950500",,,,,,,,,,,,
"131","950600",,,,,,,,,,,,
"133","970100",,,,,,,,,,,,
"133","970200",,,,,,,,,,,,
"133","970300",,,,,,,,,,,,
"1","301",,,,,,,,,,,,
"1","302",,,,,,,,,,,,
"1","806",,,,,,,,,,,,
"1","808",,,,,,,,,,,,
"1","809",,,,,,,,,,,,
"1","1514",,,,,,,,,,,,
"1","1515",,,,,,,,,,,,
"1","1516",,,,,,,,,,,,
"1","1517",,,,,,,,,,,,
"1","1519",,,,,,,,,,,,
"1","1520",,,,,,,,,,,,
"1","1521",,,,,,,,,,,,
"1","1603",,,,,,,,,,,,
"1","1604",,,,,,,,,,,,
"1","1811",,,,,,,,,,,,
"1","1813",,,,,,,,,,,,
"1","1814",,,,,,,,,,,,
"1","1907",,,,,,,,,,,,
"1","1908",,,,,,,,,,,,
"1","2101",,,,,,,,,,,,
"1","2102",,,,,,,,,,,,
"1","2217",,,,,,,,,,,,
"1","2218",,,,,,,,,,,,
"1","2219",,,,,,,,,,,,
"1","2220",,,,,,,,,,,,
"1","110800",,,,,,,,,,,,
"5","201",,,,,,,,,,,,
"5","202",,,,,,,,,,,,
"5","803",,,,,,,,,,,,
"5","804",,,,,,,,,,,,
"5","805",,,,,,,,,,,,
"5","806",,,,,,,,,,,,
"5","1301",,,,,,,,,,,,
"5","1302",,,,,,,,,,,,
"5","1403",,,,,,,,,,,,
"5","1404",,,,,,,,,,,,
"5","2603",,,,,,,,,,,,
"5","2604",,,,,,,,,,,,
"5","2605",,,,,,,,,,,,
"5","2606",,,,,,,,,,,,
"5","2607",,,,,,,,,,,,
"5","2608",,,,,,,,,,,,
"5","2701",,,,,,,,,,,,
"5","2702",,,,,,,,,,,,
"5","2703",,,,,,,,,,,,
"5","2704",,,,,,,,,,,,
"5","2705",,,,,,,,,,,,
"5","990000",,,,,,,,,,,,
"9","60101",,,,,,,,,,,,
"9","60102",,,,,,,,,,,,
"9","61001",,,,,,,,,,,,
"9","61002",,,,,,,,,,,,
"9","61201",,,,,,,,,,,,
"9","61202",,,,,,,,,,,,
"9","62106",,,,,,,,,,,,
"9","62107",,,,,,,,,,,,
"9","62108",,,,,,,,,,,,
"9","62109",,,,,,,,,,,,
"9","62301",,,,,,,,,,,,
"9","62302",,,,,,,,,,,,
"9","63104",,,,,,,,,,,,
"9","63105",,,,,,,,,,,,
"9","63106",,,,,,,,,,,,
"9","63107",,,,,,,,,,,,
"9","64123",,,,,,,,,,,,
"9","64124",,,,,,,,,,,,
"9","64125",,,,,,,,,,,,
"9","64126",,,,,,,,,,,,
"9","64127",,,,,,,,,,,,
"9","64128",,,,,,,,,,,,
"9","64201",,,,,,,,,,,,
"9","64202",,,,,,,,,,,,
"9","64601",,,,,,,,,,,,
"9","64602",,,,,,,,,,,,
"9","65124",,,,,,,,,,,,
"9","65125",,,,,,,,,,,,
"9","65235",,,,,,,,,,,,
"9","65236",,,,,,,,,,,,
"9","66103",,,,,,,,,,,,
"9","66104",,,,,,,,,,,,
"9","68101",,,,,,,,,,,,
"9","68102",,,,,,,,,,,,
"9","68501",,,,,,,,,,,,
"9","68502",,,,,,,,,,,,
"9","68601",,,,,,,,,,,,
"9","68602",,,,,,,,,,,,
"9","71335",,,,,,,,,,,,
"9","71336",,,,,,,,,,,,
"9","71337",,,,,,,,,,,,
"9","71338",,,,,,,,,,,,
"9","71339",,,,,,,,,,,,
"9","71340",,,,,,,,,,,,
"9","71400",,,,,,,,,,,,
"9","71500",,,,,,,,,,,,
"9","71600",,,,,,,,,,,,
"9","980000",,,,,,,,,,,,
"9","980100",,,,,,,,,,,,
"9","990000",,,,,,,,,,,,
"11","10103",,,,,,,,,,,,
"11","10104",,,,,,,,,,,,
"11","10305",,,,,,,,,,,,
"11","10306",,,,,,,,,,,,
"11","10307",,,,,,,,,,,,
"11","10308",,,,,,,,,,,,
"11","10406",,,,,,,,,,,,
"11","10407",,,,,,,,,,,,
"11","10503",,,,,,,,,,,,
"11","10504",,,,,,,,,,,,
"11","10609",,,,,,,,,,,,
"11","10610",,,,,,,,,,,,
"11","10611",,,,,,,,,,,,
"11","10612",,,,,,,,,,,,
"11","10901",,,,,,,,,,,,
"11","10902",,,,,,,,,,,,
"11","20103",,,,,,,,,,,,
"11","20104",,,,,,,,,,,,
"11","20209",,,,,,,,,,,,
"11","20210",,,,,,,,,,,,
"11","20211",,,,,,,,,,,,
"11","20212",,,,,,,,,,,,
"11","20323",,,,,,,,,,,,
"11","20324",,,,,,,,,,,,
"11","20325",,,,,,,,,,,,
"11","20326",,,,,,,,,,,,
"11","20412",,,,,,,,,,,,
"11","20413",,,,,,,,,,,,
"11","20414",,,,,,,,,,,,
"11","20415",,,,,,,,,,,,
"11","30201",,,,,,,,,,,,
"11","30202",,,,,,,,,,,,
"11","30203",,,,,,,,,,,,
"11","30903",,,,,,,,,,,,
"11","30904",,,,,,,,,,,,
"11","31001",,,,,,,,,,,,
"11","31002",,,,,,,,,,,,
"11","31101",,,,,,,,,,,,
"11","31102",,,,,,,,,,,,
"11","31203",,,,,,,,,,,,
"11","31204",,,,,,,,,,,,
"11","31205",,,,,,,,,,,,
"11","40101",,,,,,,,,,,,
"11","40102",,,,,,,,,,,,
"11","40203",,,,,,,,,,,,
"11","40204",,,,,,,,,,,,
"11","40205",,,,,,,,,,,,
"11","40206",,,,,,,,,,,,
"11","40401",,,,,,,,,,,,
"11","40402",,,,,,,,,,,,
"11","40503",,,,,,,,,,,,
"11","40504",,,,,,,,,,,,
"11","40601",,,,,,,,,,,,
"11","40602",,,,,,,,,,,,
"11","40701",,,,,,,,,,,,
"11","40702",,,,,,,,,,,,
"11","41801",,,,,,,,,,,,
"11","41802",,,,,,,,,,,,
"11","42301",,,,,,,,,,,,
"11","42302",,,,,,,,,,,,
"11","43001",,,,,,,,,,,,
"11","43002",,,,,,,,,,,,
"11","43301",,,,,,,,,,,,
"11","43302",,,,,,,,,,,,
"11","50205",,,,,,,,,,,,
"11","50206",,,,,,,,,,,,
"11","50207",,,,,,,,,,,,
"11","50208",,,,,,,,,,,,
"11","50309",,,,,,,,,,,,
"11","50310",,,,,,,,,,,,
"11","50311",,,,,,,,,,,,
"11","50312",,,,,,,,,,,,
"11","50401",,,,,,,,,,,,
"11","50402",,,,,,,,,,,,
"11","50501",,,,,,,,,,,,
"11","50502",,,,,,,,,,,,
"11","50601",,,,,,,,,,,,
"11","50602",,,,,,,,,,,,
"11","51001",,,,,,,,,,,,
"11","51002",,,,,,,,,,,,
"11","60123",,,,,,,,,,,,
"11","60124",,,,,,,,,,,,
"11","60125",,,,,,,,,,,,
"11","60126",,,,,,,,,,,,
"11","60127",,,,,,,,,,,,
"11","60128",,,,,,,,,,,,
"11","60210",,,,,,,,,,,,
"11","60211",,,,,,,,,,,,
"11","60212",,,,,,,,,,,,
"11","60213",,,,,,,,,,,,
"11","60305",,,,,,,,,,,,
"11","60306",,,,,,,,,,,,
"11","60606",,,,,,,,,,,,
"11","60607",,,,,,,,,,,,
"11","60608",,,,,,,,,,,,
"11","60609",,,,,,,,,,,,
"11","60801",,,,,,,,,,,,
"11","60802",,,,,,,,,,,,
"11","70208",,,,,,,,,,,,
"11","70209",,,,,,,,,,,,
"11","70210",,,,,,,,,,,,
"11","70211",,,,,,,,,,,,
"11","70317",,,,,,,,,,,,
"11","70318",,,,,,,,,,,,
"11","70319",,,,,,,,,,,,
"11","70320",,,,,,,,,,,,
"11","70321",,,,,,,,,,,,
"11","70322",,,,,,,,,,,,
"11","70601",,,,,,,,,,,,
"11","70602",,,,,,,,,,,,
"11","80101",,,,,,,,,,,,
"11","80102",,,,,,,,,,,,
"11","80103",,,,,,,,,,,,
"11","80405",,,,,,,,,,,,
"11","80406",,,,,,,,,,,,
"11","90101",,,,,,,,,,,,
"11","90102",,,,,,,,,,,,
"11","90301",,,,,,,,,,,,
"11","90302",,,,,,,,,,,,
"11","90403",,,,,,,,,,,,
"11","90404",,,,,,,,,,,,
"11","90503",,,,,,,,,,,,
"11","90504",,,,,,,,,,,,
"11","90601",,,,,,,,,,,,
"11","90602",,,,,,,,,,,,
"11","90801",,,,,,,,,,,,
"11","90802",,,,,,,,,,,,
"11","91701",,,,,,,,,,,,
"11","91702",,,,,,,,,,,,
"11","91801",,,,,,,,,,,,
"11","91802",,,,,,,,,,,,
"11","91901",,,,,,,,,,,,
"11","91902",,,,,,,,,,,,
"11","100104",,,,,,,,,,,,
"11","100105",,,,,,,,,,,,
"11","100201",,,,,,,,,,,,
"11","100202",,,,,,,,,,,,
"11","100501",,,,,,,,,,,,
"11","100502",,,,,,,,,,,,
"11","110324",,,,,,,,,,,,
"11","110325",,,,,,,,,,,,
"11","110326",,,,,,,,,,,,
"11","110327",,,,,,,,,,,,
"11","110328",,,,,,,,,,,,
"11","110330",,,,,,,,,,,,
"11","110331",,,,,,,,,,,,
"11","110332",,,,,,,,,,,,
"11","110333",,,,,,,,,,,,
"11","110334",,,,,,,,,,,,
"11","110335",,,,,,,,,,,,
"11","110336",,,,,,,,,,,,
"11","110337",,,,,,,,,,,,
"11","110338",,,,,,,,,,,,
"11","110339",,,,,,,,,,,,
"11","110340",,,,,,,,,,,,
"11","110341",,,,,,,,,,,,
"11","110342",,,,,,,,,,,,
"11","110343",,,,,,,,,,,,
"11","110501",,,,,,,,,,,,
"11","110502",,,,,,,,,,,,
"11","110600",,,,,,,,,,,,
"11","980000",,,,,,,,,,,,
"11","990000",,,,,,,,,,,,
"13","10100",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"13","10200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"13","10300",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"15","10301",,,,,,,,,,,,
"15","10302",,,,,,,,,,,,
"15","10401",,,,,,,,,,,,
"15","10402",,,,,,,,,,,,
"15","10403",,,,,,,,,,,,
"15","10404",,,,,,,,,,,,
"15","10501",,,,,,,,,,,,
"15","10502",,,,,,,,,,,,
"15","20101",,,,,,,,,,,,
"15","20103",,,,,,,,,,,,
"15","20104",,,,,,,,,,,,
"15","20501",,,,,,,,,,,,
"15","20502",,,,,,,,,,,,
"15","20601",,,,,,,,,,,,
"15","20602",,,,,,,,,,,,
"15","21001",,,,,,,,,,,,
"15","21002",,,,,,,,,,,,
"15","21003",,,,,,,,,,,,
"15","30301",,,,,,,,,,,,
"15","30302",,,,,,,,,,,,
"15","30401",,,,,,,,,,,,
"15","30402",,,,,,,,,,,,
"15","30501",,,,,,,,,,,,
"15","30502",,,,,,,,,,,,
"15","30503",,,,,,,,,,,,
"15","990000",,,,,,,,,,,,
"17","450101",,,,,,,,,,,,
"17","450102",,,,,,,,,,,,
"17","450201",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","450202",,,,,,,,,,,,
"17","450302",,,,,,,,,,,,
"17","450303",99.9,99.9,99.9,0.7,7.2,8.9,15.1,16.6,22.5,23.7,29,29.8
"17","450304",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","450400",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.3,4.8,10.1,11.5
"17","450500",5.4,6.3,7.4,8.7,13.9,15.5,21.3,22.8,28,29.3,34.1,35.1
"17","450601",99.9,99.9,99.9,99.9,5.4,6.9,13.2,14.6,20,21.1,26.2,26.9
"17","450602",99.9,99.9,99.9,99.9,0.4,1.9,8.2,9.7,15.3,16.4,21.6,22.4
"17","450701",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","450702",,,,,,,,,,,,
"17","450800",,,,,,,,,,,,
"17","450901",,,,,,,,,,,,
"17","450902",,,,,,,,,,,,
"17","451000",,,,,,,,,,,,
"17","451101",,,,,,,,,,,,
"17","451102",,,,,,,,,,,,
"17","451200",,,,,,,,,,,,
"17","451300",,,,,,,,,,,,
"17","451400",,,,,,,,,,,,
"17","451501",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","451502",99.9,99.9,99.9,99.9,1.3,2.9,9.3,10.5,15.9,16.9,21.8,22.7
"17","451601",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","451602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"17","451700",2.9,3.9,4.7,6.3,12.2,13.7,19.8,21,26.1,27.2,31.7,32.7
"17","990000",4.8,5.7,6.5,7.8,12.2,13.8,18.9,20.5,25.4,26.7,31.1,32.2
"19","30103",,,,,,,,,,,,
"19","30104",,,,,,,,,,,,
"19","30201",,,,,,,,,,,,
"19","30202",,,,,,,,,,,,
"19","30203",,,,,,,,,,,,
"19","30303",,,,,,,,,,,,
"19","30304",,,,,,,,,,,,
"19","30701",,,,,,,,,,,,
"19","30702",,,,,,,,,,,,
"19","30703",,,,,,,,,,,,
"19","30903",,,,,,,,,,,,
"19","30904",,,,,,,,,,,,
"19","31104",,,,,,,,,,,,
"19","31105",,,,,,,,,,,,
"19","31106",,,,,,,,,,,,
"19","31107",,,,,,,,,,,,
"19","31108",,,,,,,,,,,,
"21","101",,,,,,,,,,,,
"21","102",,,,,,,,,,,,
"21","401",,,,,,,,,,,,
"21","402",,,,,,,,,,,,
"21","10105",,,,,,,,,,,,
"21","10106",,,,,,,,,,,,
"21","10107",,,,,,,,,,,,
"21","10108",,,,,,,,,,,,
"21","10109",,,,,,,,,,,,
"21","10110",,,,,,,,,,,,
"21","10208",,,,,,,,,,,,
"21","10209",,,,,,,,,,,,
"21","10210",,,,,,,,,,,,
"21","10211",,,,,,,,,,,,
"21","10212",,,,,,,,,,,,
"21","10213",,,,,,,,,,,,
"21","10215",,,,,,,,,,,,
"21","10415",,,,,,,,,,,,
"21","10416",,,,,,,,,,,,
"21","10417",,,,,,,,,,,,
"21","10418",,,,,,,,,,,,
"21","10419",,,,,,,,,,,,
"21","10420",,,,,,,,,,,,
"21","10505",,,,,,,,,,,,
"21","10506",,,,,,,,,,,,
"21","10507",,,,,,,,,,,,
"21","10508",,,,,,,,,,,,
"21","10509",,,,,,,,,,,,
"21","10510",,,,,,,,,,,,
"21","10605",,,,,,,,,,,,
"21","10606",,,,,,,,,,,,
"21","10904",,,,,,,,,,,,
"21","10905",,,,,,,,,,,,
"21","11001",,,,,,,,,,,,
"21","11002",,,,,,,,,,,,
"21","11103",,,,,,,,,,,,
"21","11105",,,,,,,,,,,,
"21","11106",,,,,,,,,,,,
"21","11301",,,,,,,,,,,,
"21","11302",,,,,,,,,,,,
"21","990000",,,,,,,,,,,,
"23","110201",,,,,,,,,,,,
"23","110202",,,,,,,,,,,,
"23","110300",,,,,,,,,,,,
"23","110400",,,,,,,,,,,,
"23","110500",,,,,,,,,,,,
"23","110601",,,,,,,,,,,,
"23","110602",,,,,,,,,,,,
"23","110700",,,,,,,,,,,,
"23","110800",,,,,,,,,,,,
"23","110901",,,,,,,,,,,,
"23","110903",,,,,,,,,,,,
"23","110904",,,,,,,,,,,,
"27","10101",,,,,,,,,,,,
"27","10102",,,,,,,,,,,,
"27","10200",,,,,,,,,,,,
"27","10301",,,,,,,,,,,,
"27","10302",,,,,,,,,,,,
"27","10403",,,,,,,,,,,,
"27","10404",,,,,,,,,,,,
"27","10405",,,,,,,,,,,,
"27","10406",,,,,,,,,,,,
"29","970101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"29","970102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"29","970200",99.9,99.9,99.9,99.9,99.9,99.9,3.6,4.3,8.6,9.8,14.2,15.3
"29","990000",5.3,6.1,7.2,8.4,13.2,14.4,18.8,20.1,24,24.9,28.6,29.5
"31","2101",,,,,,,,,,,,
"31","2102",,,,,,,,,,,,
"31","2501",,,,,,,,,,,,
"31","2502",,,,,,,,,,,,
"31","10401",,,,,,,,,,,,
"31","10402",,,,,,,,,,,,
"31","12703",,,,,,,,,,,,
"31","12704",,,,,,,,,,,,
"31","13403",,,,,,,,,,,,
"31","13404",,,,,,,,,,,,
"31","13726",,,,,,,,,,,,
"31","13727",,,,,,,,,,,,
"31","13905",,,,,,,,,,,,
"31","13906",,,,,,,,,,,,
"31","14001",,,,,,,,,,,,
"31","14002",,,,,,,,,,,,
"31","14203",,,,,,,,,,,,
"31","14204",,,,,,,,,,,,
"31","14329",,,,,,,,,,,,
"31","14330",,,,,,,,,,,,
"31","14331",,,,,,,,,,,,
"31","14332",,,,,,,,,,,,
"31","14333",,,,,,,,,,,,
"31","14334",,,,,,,,,,,,
"31","14335",,,,,,,,,,,,
"31","14336",,,,,,,,,,,,
"31","14337",,,,,,,,,,,,
"31","14338",,,,,,,,,,,,
"31","14408",,,,,,,,,,,,
"31","14409",,,,,,,,,,,,
"31","14410",,,,,,,,,,,,
"31","14411",,,,,,,,,,,,
"31","14412",,,,,,,,,,,,
"31","14413",,,,,,,,,,,,
"31","14603",,,,,,,,,,,,
"31","14604",,,,,,,,,,,,
"31","15501",,,,,,,,,,,,
"31","15502",,,,,,,,,,,,
"31","15923",,,,,,,,,,,,
"31","15924",,,,,,,,,,,,
"31","15925",,,,,,,,,,,,
"31","15926",,,,,,,,,,,,
"31","16603",,,,,,,,,,,,
"31","16604",,,,,,,,,,,,
"31","16724",,,,,,,,,,,,
"31","16725",,,,,,,,,,,,
"31","16726",,,,,,,,,,,,
"31","16727",,,,,,,,,,,,
"31","16728",,,,,,,,,,,,
"31","16729",,,,,,,,,,,,
"31","16807",,,,,,,,,,,,
"31","16808",,,,,,,,,,,,
"31","17100",,,,,,,,,,,,
"31","17200",,,,,,,,,,,,
"31","17300",,,,,,,,,,,,
"31","17400",,,,,,,,,,,,
"31","990000",,,,,,,,,,,,
"33","2601",,,,,,,,,,,,
"33","2602",,,,,,,,,,,,
"33","2603",,,,,,,,,,,,
"33","2604",,,,,,,,,,,,
"33","2605",,,,,,,,,,,,
"33","2703",,,,,,,,,,,,
"33","2704",,,,,,,,,,,,
"33","3203",,,,,,,,,,,,
"33","3204",,,,,,,,,,,,
"33","3308",,,,,,,,,,,,
"33","3309",,,,,,,,,,,,
"33","3505",,,,,,,,,,,,
"33","3506",,,,,,,,,,,,
"33","3507",,,,,,,,,,,,
"33","3508",,,,,,,,,,,,
"33","3607",,,,,,,,,,,,
"33","3608",,,,,,,,,,,,
"33","3609",,,,,,,,,,,,
"33","3610",,,,,,,,,,,,
"33","3611",,,,,,,,,,,,
"33","3612",,,,,,,,,,,,
"33","3613",,,,,,,,,,,,
"33","3614",,,,,,,,,,,,
"33","990000",,,,,,,,,,,,
"35","60103",,,,,,,,,,,,
"35","60104",,,,,,,,,,,,
"35","60105",,,,,,,,,,,,
"35","60106",,,,,,,,,,,,
"35","60107",,,,,,,,,,,,
"35","60204",,,,,,,,,,,,
"35","60205",,,,,,,,,,,,
"35","60206",,,,,,,,,,,,
"35","60207",,,,,,,,,,,,
"35","60208",,,,,,,,,,,,
"35","60209",,,,,,,,,,,,
"35","60210",,,,,,,,,,,,
"35","60211",,,,,,,,,,,,
"35","60212",,,,,,,,,,,,
"35","60213",,,,,,,,,,,,
"35","60214",,,,,,,,,,,,
"35","60301",,,,,,,,,,,,
"35","60302",,,,,,,,,,,,
"35","60303",,,,,,,,,,,,
"35","60304",,,,,,,,,,,,
"35","990000",,,,,,,,,,,,
"37","970302",99.9,99.9,99.9,99.9,99.9,99.9,3.9,5.1,9.1,10.4,13.9,15
"37","970304",3,4,5,6.3,9.9,11.4,14.3,16,18.8,20.1,23.1,24.6
"37","990000",2.4,3.4,3.9,5.4,8.3,10,12.7,13.9,16.6,18,20.6,21.9
"37","990100",4.4,5.4,6.2,7.5,12.2,13.5,17.8,19.1,23.2,24.6,28.5,29.9
"41","950201",,,,,,,,,,,,
"41","950202",,,,,,,,,,,,
"41","950203",,,,,,,,,,,,
"41","950204",,,,,,,,,,,,
"43","990000",,,,,,,,,,,,
"45","990000",2,3,4,5.5,8.3,10.8,12.2,13.2,15.5,15.3,17.3,20.1
"47","960100",,,,,,,,,,,,
"47","960200",,,,,,,,,,,,
"47","960300",,,,,,,,,,,,
"49","970101",,,,,,,,,,,,
"49","970102",,,,,,,,,,,,
"49","970201",,,,,,,,,,,,
"49","970202",,,,,,,,,,,,
"51","401",,,,,,,,,,,,
"51","402",,,,,,,,,,,,
"51","600",,,,,,,,,,,,
"51","990000",,,,,,,,,,,,
"53","40101",,,,,,,,,,,,
"53","40102",,,,,,,,,,,,
"53","40301",,,,,,,,,,,,
"53","40302",,,,,,,,,,,,
"53","40303",,,,,,,,,,,,
"53","40501",,,,,,,,,,,,
"53","40502",,,,,,,,,,,,
"53","40601",,,,,,,,,,,,
"53","40602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40701",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40702",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40801",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40802",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40905",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40906",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40907",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40908",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40909",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40910",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","40911",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41003",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41004",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41005",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41006",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41103",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41104",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41105",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41106",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41203",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,2,3.2
"53","41204",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41303",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,1.4
"53","41304",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.6,2.6
"53","41305",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"53","41501",1.9,2.8,4.2,5.6,10.7,11.9,16.6,17.8,21.9,22.9,26.9,28.1
"53","41502",99.9,99.9,0.2,1.8,7.3,8.6,13.5,14.7,18.9,20,24.2,25.3
"53","990000",4.5,5.4,6.4,7.8,12.6,13.9,18.5,19.8,23.9,25,29.1,30.2
"55","960101",,,,,,,,,,,,
"55","960102",,,,,,,,,,,,
"55","960103",,,,,,,,,,,,
"55","960501",,,,,,,,,,,,
"55","960502",,,,,,,,,,,,
"55","960601",,,,,,,,,,,,
"55","960602",,,,,,,,,,,,
"55","961301",,,,,,,,,,,,
"55","961302",,,,,,,,,,,,
"55","961601",,,,,,,,,,,,
"55","961602",,,,,,,,,,,,
"55","961603",,,,,,,,,,,,
"55","980000",,,,,,,,,,,,
"55","980100",,,,,,,,,,,,
"55","980200",,,,,,,,,,,,
"57","101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"57","102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.7,3.9,7,8
"57","201",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"57","202",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"57","601",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"57","602",99.9,99.9,0.1,2,5.4,7.3,11.9,13.1,16.4,18,21.3,22.6
"57","901",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.7,3.9,7,8
"57","902",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.7,3.9,7,8
