county,tract,c0_mean,c0_high,c1_mean,c1_high,c2_mean,c2_high,c3_mean,c3_high,c4_mean,c4_high,c5_mean,c5_high
"71","10401",0.5,1.5,1.6,2.3,5.8,7.2,10.4,11.3,16.7,17.6,21.3,22.1
"71","10404",99.9,99.9,99.9,99.9,99.9,99.9,4,5.3,11.8,12.7,16.8,17.6
"71","10405",99.9,99.9,99.9,99.9,1,1.9,5.9,7.1,13.9,14.7,18.9,19.7
"71","10406",4.6,5.7,6,7.3,10.6,11.5,14.5,15.4,20.4,21.2,24.5,25.2
"71","10407",0.4,1.8,1.9,2.4,6.3,7.4,11.1,12,17.6,18.4,22,22.7
"71","10408",99.9,99.9,99.9,0.9,3.8,5.2,9.2,10.3,16.3,17.1,21,21.7
"71","10501",99.9,99.9,99.9,99.9,1.2,2.5,6.4,7.6,14.1,15,19,19.8
"71","10502",99.9,0,0,1.1,4.2,5.4,9.2,10.2,16.3,17.1,21.1,21.9
"71","10601",99.9,99.9,99.9,99.9,0.4,1.8,5.7,6.8,13.1,14,18.1,18.9
"71","10602",99.9,99.9,99.9,0.2,3.3,4.6,8.3,9.3,15.3,16.2,20.2,21
"71","10700",0.5,1.5,1.8,2.7,5.6,6.7,10.2,11.2,17.3,18.2,22.3,23.1
"71","10801",3.1,4,4.2,5.4,8.6,9.7,13.2,14.1,19.7,20.5,24.3,25
"71","10802",0,1.5,1.6,2.5,5.8,6.9,10.4,11.4,17.4,18.3,22.3,23
"71","10803",1.9,2.9,3.1,4.3,7.5,8.5,12,13,18.8,19.6,23.5,24.2
"71","20101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3,4.2,8.7,9.2
"71","20102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,5.6,6.2,10.4,11.2
"71","20200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.9,4.5,7.9,8.4
"71","20300",99.9,99.9,99.9,99.9,99.9,99.9,2.4,3.2,9.5,10.3,14.8,15.6
"71","20400",2.4,3.2,4.5,5.3,8.5,9.4,12.8,13.6,20,20.7,25.1,25.8
"71","20501",99.9,99.9,99.9,99.9,99.9,99.9,3.2,4.2,10.4,11.2,15.6,16.3
"71","20502",4.1,5,5.9,6.8,9.8,10.7,14.2,15.2,21.6,22.3,26.7,27.4
"71","20600",99.9,0.8,1.6,2.6,5.5,6.5,10,10.9,17.3,18.1,22.4,23.1
"71","20700",0.4,1.8,2.4,3.3,6.2,7.2,10.5,11.5,17.9,18.8,23,23.8
"71","20800",99.9,99.9,99.9,99.9,99.9,99.9,2,3.1,8.9,9.8,14.3,15
"71","30100",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,4.4,4.9,8.5,9.1
"71","30200",99.9,99.9,99.9,99.9,1,1.9,5.6,6.3,11.5,12.3,16.6,17.2
"71","30300",,,,,,,,,,,,
"71","40101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1,1.2,6.2,7.2
"71","40102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.2,1.2
"71","40103",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.9,2.7
"71","40105",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.3,1.7
"71","40106",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,5.6,6.4,10.7,11.4
"71","40107",99.9,99.9,99.9,99.9,99.9,99.9,0.3,1.1,7.9,8.5,12.5,13.2
"71","40201",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3,3.5,7.7,8.4
"71","40202",,,,,,,,,,,,
"71","40203",,,,,,,,,,,,
"71","40204",,,,,,,,,,,,
"71","40301",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0
"71","40302",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"71","40303",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"71","40304",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"71","40305",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"71","40306",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"71","40307",,,,,,,,,,,,
"71","40308",,,,,,,,,,,,
"71","50101",4.7,6.1,7.4,8.6,13,13.9,17.6,18.3,23.7,24.3,28,28.6
"71","50102",7.1,8.1,9.7,10.5,14.7,15.5,19,19.7,25.1,25.8,29.5,30.1
"71","50201",99.9,99.9,99.9,99.9,0.1,1.1,5.6,6.4,12.6,13.2,16.8,17.4
"71","50202",99.9,99.9,99.9,99.9,0,0.4,5.2,6.1,12.3,12.9,16.7,17.3
"71","50203",99.9,99.9,99.9,99.9,2.9,3.3,7.2,8,14.7,15.3,19.3,19.9
"71","50304",6.4,7.3,9,9.8,13.6,14.4,17.9,18.6,23.9,24.6,28.3,28.9
"71","50305",4.7,5.8,7.4,8.3,11.9,12.7,16.1,16.8,22.1,22.8,26.5,27.1
"71","50306",99.9,99.9,99.9,99.9,1.7,2.4,5.2,6.2,13.3,14,18,18.6
"71","50307",99.9,99.9,99.9,99.9,99.9,99.9,1.5,2.4,9.8,10.5,14.6,15.2
"71","50308",99.9,99.9,99.9,99.9,1.5,2.5,6.3,7.1,12.8,13.5,17.4,18
"71","50309",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,5.1,6.1,11.3,12.1
"71","50310",99.9,99.9,99.9,99.9,99.9,99.9,0,0.2,7.7,8.5,13.6,14.4
"71","50400",99.9,99.9,99.9,0.5,4.4,5.3,8.7,9.3,14.8,15.4,19.1,19.7
"71","50500",99.9,99.9,0.7,1.8,4.8,5.6,9.2,10,15.9,16.6,20.3,21
"71","50600",99.9,99.9,99.9,0.1,4,4.7,8.7,9.4,14.7,15.4,19.1,19.7
"71","60101",4.7,5.7,6.9,7.7,11.2,12.1,15.3,16,21,21.7,25.1,25.7
"71","60102",7.7,8.6,9.7,10.5,14,14.8,18,18.7,23.7,24.3,27.7,28.3
"71","60200",8,8.9,10.2,11,14.6,15.4,18.6,19.3,24.4,25.1,28.5,29.2
"71","60300",4.1,4.9,6.3,7.1,10.7,11.4,14.7,15.5,20.7,21.4,25,25.6
"71","70100",4.5,5.6,5.9,7,9.6,10.4,12.8,13.7,18.4,19.3,22.5,23.3
"71","70200",4.6,5.9,6.2,7.5,10.7,11.5,14,14.7,19.2,19.9,23.1,23.8
"71","80100",5.9,6.9,7.3,8.1,10.7,11.6,13.9,14.6,18.5,19.3,22.2,23
"71","80201",3,4.5,4.4,5.8,8.8,9.8,12.4,13.2,17.3,18,20.9,21.6
"71","80202",4.1,5,5.7,6.5,9.6,10.5,13.3,14,18.6,19.2,22.3,22.9
"71","90100",4.1,5.2,5.3,6.4,9.3,10.2,12.5,13.3,17.5,18.3,21.3,22
"73","200",,,,,,,,,,,,
"73","301",,,,,,,,,,,,
"73","302",,,,,,,,,,,,
"73","303",,,,,,,,,,,,
"73","400",,,,,,,,,,,,
"73","500",,,,,,,,,,,,
"73","600",,,,,,,,,,,,
"73","700",,,,,,,,,,,,
"73","800",,,,,,,,,,,,
"73","901",,,,,,,,,,,,
"73","902",,,,,,,,,,,,
"73","1001",,,,,,,,,,,,
"73","1002",,,,,,,,,,,,
"73","1101",,,,,,,,,,,,
"73","1102",,,,,,,,,,,,
"73","1200",,,,,,,,,,,,
"73","1300",,,,,,,,,,,,
"73","1400",,,,,,,,,,,,
"73","1500",,,,,,,,,,,,
"73","1601",,,,,,,,,,,,
"73","1602",,,,,,,,,,,,
"73","1700",,,,,,,,,,,,
"73","1801",,,,,,,,,,,,
"73","1802",,,,,,,,,,,,
"73","1900",,,,,,,,,,,,
"73","2001",,,,,,,,,,,,
"73","2002",,,,,,,,,,,,
"73","2101",,,,,,,,,,,,
"73","2102",,,,,,,,,,,,
"73","2201",,,,,,,,,,,,
"73","2203",,,,,,,,,,,,
"73","2204",,,,,,,,,,,,
"73","2302",,,,,,,,,,,,
"73","2303",,,,,,,,,,,,
"73","2304",,,,,,,,,,,,
"73","2403",,,,,,,,,,,,
"73","2405",,,,,,,,,,,,
"73","2407",,,,,,,,,,,,
"73","2408",,,,,,,,,,,,
"73","2409",,,,,,,,,,,,
"73","2410",,,,,,,,,,,,
"73","2502",,,,,,,,,,,,
"73","2504",,,,,,,,,,,,
"73","2505",,,,,,,,,,,,
"73","2506",,,,,,,,,,,,
"73","2601",,,,,,,,,,,,
"73","2602",,,,,,,,,,,,
"73","2700",,,,,,,,,,,,
"75","970100",,,,,,,,,,,,
"75","970200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"75","970300",,,,,,,,,,,,
"75","970400",4.7,5.6,7.1,8.1,12.3,13.3,17.4,18.2,24.7,25.5,31,32.2
"75","970500",,,,,,,,,,,,
"75","970600",,,,,,,,,,,,
"75","970700",99.9,99.9,0.1,0.3,5.9,6.8,11.2,12.1,19.4,20.3,26.6,27.7
"77","950100",,,,,,,,,,,,
"77","950200",,,,,,,,,,,,
"79","990100",,,,,,,,,,,,
"79","990200",,,,,,,,,,,,
"79","990301",,,,,,,,,,,,
"79","990302",,,,,,,,,,,,
"79","990400",,,,,,,,,,,,
"81","101",99.9,0.6,1.3,2.3,4.8,5.7,8.2,8.9,12.8,13.4,16.5,17.5
"81","103",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.2,3.3,4.4
"81","104",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.4,2.4
"81","301",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.1,0.5,6.7,6.8
"81","302",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,5.9,6.3,12.2,12.2
"81","304",99.9,99.9,99.9,99.9,99.9,99.9,0,0,4.1,4.4,10.5,10.5
"81","305",99.9,99.9,99.9,99.9,99.9,99.9,0.5,0.9,6.4,7,12,12.1
"81","306",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.4,4.2,11.4,11.4
"81","403",1.3,2.9,3.6,4.7,7.5,8.4,10.9,11.7,18.7,18.9,25.9,25.8
"81","405",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.5,0.6
"81","406",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0,6.7,6.7
"81","407",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.3,0.3,8.1,8.1
"81","408",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.6,4,10.9,10.9
"81","501",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.2,1.9
"81","503",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.9,2.1
"81","504",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,2.9,3.1
"81","601",99.9,99.9,99.9,99.9,0,0.5,2.9,4,7.7,8.4,11.1,12.1
"81","602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.9,3.6,7.4,8.3
"81","702",99.9,99.9,99.9,99.9,1.6,2.6,5.1,6,10.1,11,14.4,15.4
"81","703",99.9,99.9,0,0.9,3.4,4.4,6.7,7.4,11.3,11.9,15.4,16.5
"81","803",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","804",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.3,2.1,5.3,6.3
"81","805",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0,3.9,4.9
"81","807",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,2.7,3.1,7.8,9
"81","808",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.9,1.8,5.2,5.9
"81","809",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","810",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","901",99.9,2,3.5,4.7,7.6,8.3,11.2,11.8,19.4,19.8,25.7,25.6
"81","902",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.5,4.8,9.6,9.6
"81","1000",99.9,0.7,2,3.2,6.5,7.2,10.3,11.1,19.4,19.8,26.2,26
"81","1101",4.1,5.8,6.4,7.5,10.4,11,13.6,14.5,20.2,20.4,27.2,27
"81","1103",99.9,99.9,99.9,99.9,99.9,99.9,1.4,2.3,10.7,11,17.1,17.2
"81","1104",5.8,7.5,8.6,9.8,13,13.7,16.8,17.4,24.9,25.1,31.9,31.4
"81","1202",99.9,99.9,99.9,99.9,0,1,3.5,4.2,7.9,8.6,11.3,12.2
"81","1203",99.9,99.9,99.9,99.9,1.3,2.7,5.2,6,9.9,10.6,13.7,14.4
"81","1204",3,4.2,4.3,5.5,8,8.9,11.2,12.1,16.5,17.2,20.4,21.1
"81","1300",0.9,1.9,2.4,3.5,6.2,7.1,9.5,10.1,14,14.8,17.7,18.6
"81","1401",99.9,99.9,99.9,99.9,0.1,0.9,4.9,5.7,9.8,10.3,13.1,13.7
"81","1402",3,4.1,4.3,5.4,7.9,8.8,11.2,12,16.3,17,20,20.8
"81","1501",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.1,2.1,6.3,7.3
"81","1502",99.9,99.9,99.9,99.9,99.9,0,2.7,3.5,7.5,8.3,11.9,12.9
"81","1600",4.4,5.5,5.8,6.8,9.4,10.3,12.9,13.7,18.2,19,22.7,23.6
"81","1701",6,7,7.4,8.5,11.1,11.8,14.3,15.1,19.2,20.1,25.5,25.4
"81","1703",0.8,2,2.4,3.6,6.3,7.1,9.5,10.3,15.5,15.7,22.1,22
"81","1704",3.5,5.1,5.9,7,10,10.7,13.3,14,20.6,20.8,27.5,27.2
"81","1800",5,6.1,6.1,7.2,9.6,10.5,12.8,13.7,17.7,18.5,21.3,22.1
"81","1904",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,2.6,3.7
"81","1905",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","1906",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","1907",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","1908",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","2003",99.9,99.9,0,0.3,3.8,4.5,7,7.9,12.6,13.5,17,18.1
"81","2004",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,5.2,6.1,9.8,10.8
"81","2005",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.8,2.2,7.1,8.3
"81","2006",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,3.9,5,9.2,10.2
"81","2007",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","2008",99.9,99.9,99.9,99.9,99.9,99.9,0,0.5,3.1,3.5,6.4,7.1
"81","2009",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"81","2010",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"83","100",,,,,,,,,,,,
"83","200",,,,,,,,,,,,
"83","301",,,,,,,,,,,,
"83","302",,,,,,,,,,,,
"83","400",,,,,,,,,,,,
"83","500",,,,,,,,,,,,
"83","601",,,,,,,,,,,,
"83","602",,,,,,,,,,,,
"83","603",,,,,,,,,,,,
"83","701",,,,,,,,,,,,
"83","702",,,,,,,,,,,,
"83","800",,,,,,,,,,,,
"83","901",,,,,,,,,,,,
"83","902",,,,,,,,,,,,
"83","1001",,,,,,,,,,,,
"83","1002",,,,,,,,,,,,
"83","1101",,,,,,,,,,,,
"83","1102",,,,,,,,,,,,
"83","1203",,,,,,,,,,,,
"83","1204",,,,,,,,,,,,
"83","1301",,,,,,,,,,,,
"83","1302",,,,,,,,,,,,
"83","1401",,,,,,,,,,,,
"83","1402",,,,,,,,,,,,
"83","1500",,,,,,,,,,,,
"83","1600",,,,,,,,,,,,
"83","1700",,,,,,,,,,,,
"83","1800",,,,,,,,,,,,
"83","1900",,,,,,,,,,,,
"83","2001",,,,,,,,,,,,
"83","2002",,,,,,,,,,,,
"83","2100",,,,,,,,,,,,
"83","2201",,,,,,,,,,,,
"83","2202",,,,,,,,,,,,
"83","2203",,,,,,,,,,,,
"83","2301",,,,,,,,,,,,
"83","2302",,,,,,,,,,,,
"83","2401",,,,,,,,,,,,
"83","2402",,,,,,,,,,,,
"83","2501",,,,,,,,,,,,
"83","2502",,,,,,,,,,,,
"83","2601",,,,,,,,,,,,
"83","2602",,,,,,,,,,,,
"83","2603",,,,,,,,,,,,
"83","2701",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"83","2702",,,,,,,,,,,,
"85","100",99.9,99.9,99.9,99.9,99.9,0.3,0.7,2.1,3.7,4.6,5.2,5.9
"85","200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","300",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.3
"85","400",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","500",1.7,2.6,2.1,2.9,3.2,4.2,4.4,5.7,7.1,7.6,8.8,10
"85","601",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.1,3.1,4.9
"85","602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.1
"85","700",99.9,99.9,99.9,0.2,0.5,1.8,2.4,3.4,4.3,5,7.3,8.5
"85","800",99.9,99.9,99.9,99.9,99.9,99.9,99.9,1,1.7,2.3,4.6,5.8
"85","900",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.8,2.9
"85","1000",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1200",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1301",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.9,2.7,4.3,5.7
"85","1302",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1403",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1404",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1405",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1406",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.6,2.1,3.1,4.7
"85","1500",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.5,1.1,1.7
"85","1600",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1700",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"85","1800",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","0",2,3.1,2.7,3.6,3.9,5,5.3,6.4,7.7,8.9,9.8,10.8
"86","106",99.9,99.9,99.9,99.9,99.9,0,0,2.3,3.6,4.6,5.3,6.3
"86","108",99.9,0.5,99.9,0.6,0.5,1.4,1.9,3.6,5.5,6.6,7.5,8.2
"86","109",99.9,0,99.9,0.2,0.2,0.9,1.5,3.9,5.3,6.2,7.1,7.9
"86","110",99.9,99.9,99.9,0,0.2,1.3,2.3,3.5,5.6,6.6,7.6,8.5
"86","111",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.2,2,2.3,3.2
"86","112",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.8,1.9,2.5,3
"86","113",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.1,1.2,1.6,2.3
"86","114",99.9,99.9,99.9,99.9,99.9,99.9,99.9,2.8,4,4.8,5.5,6.6
"86","115",99.9,0.1,99.9,0.4,0.1,1.1,1,2.9,4.4,5.4,6.1,6.7
"86","116",99.9,99.9,99.9,99.9,99.9,0,99.9,2.1,3.8,4.6,5.2,5.7
"86","201",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.2
"86","202",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0
"86","203",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.5
"86","204",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","205",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","206",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1,1.9,2.1,2.5
"86","208",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.9,1.7
"86","209",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.1,3.7,4.4,5.1,5.8
"86","210",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,2.2,3.3,3.4,3.6
"86","301",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.6,1.1,2.1
"86","302",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.4,0.8,1.7
"86","304",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","305",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.6,1.8,2.5,3.2
"86","306",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.2,0.8,1,2
"86","401",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","402",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.8
"86","403",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","404",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.3
"86","405",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","406",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","407",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,1.5,2.6,3.1,3.7
"86","408",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.7,2.5,2.8,3.3,4
"86","501",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","502",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","503",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0
"86","601",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","603",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","604",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","605",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","606",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","703",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.3,1.5,1.7
"86","704",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.2,0.7,0.9
"86","705",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0
"86","706",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0,0.3
"86","707",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0,0.2
"86","708",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0,0.7
"86","801",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.5,0.6,0.8
"86","803",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.8,0.9,1.2
"86","804",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.4,0.6,1
"86","901",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","902",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","903",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0
"86","1002",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.3,1.2
"86","1003",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.4
"86","1004",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","1005",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.7,1.1,1.8,2.7
"86","1006",99.9,99.9,99.9,0.3,0.7,2,2.8,3.5,4.5,5.1,5.7,7
"86","1101",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.6
"86","1102",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.2
"86","1103",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.4
"86","1104",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.9,1.8
"86","1202",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.6,2.4,3.2,4.1,4.9
"86","1203",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.6,2.4,2.7
"86","1204",99.9,99.9,99.9,99.9,0,1.3,2.1,3,5,5.8,6.8,7.5
"86","1301",0.1,1.3,0.8,1.9,2.3,3.4,4,4.9,6.6,7.5,8.5,9.1
"86","1302",0.1,1.3,0.8,2,2.4,3.5,4.2,5,6.7,7.6,8.4,9.1
"86","1401",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.3
"86","1402",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.3,1.7,2.5,3.4
"86","1501",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","1502",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
"86","1601",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.5,0.7,1.2
"86","1602",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,1.2,1.6,2,2.6
"86","1701",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.4
"86","1702",99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0.1
"86","1703",99.9,99.9,99.9,99.9,99.9,99.9,99.9,0.2,1.7,2.2,3.2,3.8
